CityName,Potential,Domain,Group,Options,領域,選択肢群,選択肢,English,Japanese,Type,選択肢OLD
Chiba,-1262.73,Housing,Eco House,Nearly Zero Energy House,住居,エコハウス,自宅を準ゼロエネルギー住宅に,Chiba,千葉市,City,準ゼロエネルギー住宅
Chiba,-1604.26,Housing,Eco House,Zero Energy House,住居,エコハウス,自宅をゼロエネルギー住宅に,Chiba,千葉市,City,ゼロエネルギー住宅
Chiba,-1930.44,Housing,Eco House,Life Cycle Carbon Minus House,住居,エコハウス,自宅をライフサイクルカーボンマイナス住宅に,Chiba,千葉市,City,ライフサイクルカーボンマイナス住宅
Chiba,-207.07,Mobility,Compact City,Living Close to Services,移動,コンパクトシティ,コンパクトな街に住む,Chiba,千葉市,City,コンパクトシティ
Chiba,-241.68,Mobility,Compact City,Living Close to Workplace,移動,コンパクトシティ,自宅と職場・学校の距離を近く,Chiba,千葉市,City,職住近接
Chiba,-74.93,Mobility,Micro Leisure,Local Weekend,移動,マイクロツーリズム,週末を地元で過ごす,Chiba,千葉市,City,地元で過ごす休日
Chiba,-99.49,Mobility,Micro Leisure,Domestic Vacation,移動,マイクロツーリズム,休暇を国内で過ごす,Chiba,千葉市,City,国内で過ごす休暇
Chiba,-161.95,Mobility,Micro Leisure,Local Vacation,移動,マイクロツーリズム,休暇を近場で過ごす,Chiba,千葉市,City,地元で過ごす休暇
Chiba,-130.76,Mobility,Demand Reduction,Less Frequent Shopping,移動,移動需要削減,まとめ買いをする,Chiba,千葉市,City,まとめ買い
Chiba,-175.6,Mobility,Demand Reduction,Online Homecoming Visit,移動,移動需要削減,帰省をオンラインで,Chiba,千葉市,City,オンライン帰省
Chiba,-292.58,Mobility,Demand Reduction,Teleworking,移動,移動需要削減,テレワークの実施,Chiba,千葉市,City,テレワーク
Chiba,-35.02,Mobility,Modal Shift,Taxi Trips,移動,移動手段転換,タクシー移動をバス・自転車に,Chiba,千葉市,City,タクシー移動の転換
Chiba,-53.42,Mobility,Modal Shift,Domestic Flights,移動,移動手段転換,国内線の飛行機利用を列車に,Chiba,千葉市,City,国内飛行機の転換
Chiba,-163.7,Mobility,Modal Shift,Long Distance Trips,移動,移動手段転換,長距離移動を公共交通機関で,Chiba,千葉市,City,長距離移動の転換
Chiba,-209.29,Mobility,Modal Shift,Commuting Trips,移動,移動手段転換,通勤・通学を公共交通機関で,Chiba,千葉市,City,通勤移動の転換
Chiba,-347.83,Mobility,Modal Shift,In-city Private Trips,移動,移動手段転換,都市内移動を公共交通機関で,Chiba,千葉市,City,都市内移動の転換
Chiba,-121.39,Mobility,Vehicle Efficiency,Eco Driving,移動,自動車効率改善,エコドライブを行う,Chiba,千葉市,City,エコドライブ
Chiba,-107.42,Mobility,Vehicle Efficiency,Light Vehicle,移動,自動車効率改善,マイカーを軽自動車に,Chiba,千葉市,City,軽自動車
Chiba,-158.43,Mobility,Vehicle Efficiency,Non-plug-in Hybrid Vehicle,移動,自動車効率改善,マイカーをハイブリッド車に,Chiba,千葉市,City,ハイブリッド車
Chiba,-215.78,Mobility,Vehicle Efficiency,Electric Vehicle,移動,自動車効率改善,マイカーを電気自動車に,Chiba,千葉市,City,電気自動車
Chiba,-213.2,Mobility,Vehicle Efficiency,Plug-in Hybrid Vehicle,移動,自動車効率改善,マイカーをＰＨＥＶに,Chiba,千葉市,City,プラグインハイブリッド車
Chiba,-328,Mobility,Vehicle Efficiency,Plug-in Hybrid Vehicle (RE),移動,自動車効率改善,マイカーをＰＨＥＶに（充電は再エネで）,Chiba,千葉市,City,プラグインハイブリッド車（再エネ充電）
Chiba,-407.02,Mobility,Vehicle Efficiency,Electric Vehicle (RE),移動,自動車効率改善,マイカーを電気自動車に（充電は再エネで）,Chiba,千葉市,City,電気自動車（再エネ充電）
Chiba,-203.86,Mobility,Vehicle Sharing,Carsharing,移動,自動車シェアリング,カーシェアリング,Chiba,千葉市,City,カーシェアリング
Chiba,-426.52,Mobility,Vehicle Sharing,Ridesharing,移動,自動車シェアリング,ライドシェアリング,Chiba,千葉市,City,ライドシェアリング
Tokyo,-22.28,Other,Material Sufficiency,E-Books,その他,物質の充足性,電子書籍の利用,Tokyo,東京都区部,City,電子書籍
Tokyo,-103.3,Other,Material Sufficiency,Consumables Saving,その他,物質の充足性,消耗品を節約する,Tokyo,東京都区部,City,消耗品の節約
Tokyo,-30.16,Other,Durability and Repair,Furniture Longer Use,その他,長期使用と修理,家具を長く使う,Tokyo,東京都区部,City,家具の長期使用
Tokyo,-40.76,Other,Durability and Repair,Accessory Longer Use,その他,長期使用と修理,装飾品を長く使う,Tokyo,東京都区部,City,装飾品の長期使用
Tokyo,-52.46,Other,Durability and Repair,Electronics Longer Use,その他,長期使用と修理,小型家電を長く使う,Tokyo,東京都区部,City,電気製品の長期使用
Tokyo,-116.41,Other,Durability and Repair,Hobby Products Longer Use,その他,長期使用と修理,娯楽用品を長く使う,Tokyo,東京都区部,City,趣味製品の長期使用
Tokyo,-262.35,Other,Durability and Repair,Clothes Longer Use,その他,長期使用と修理,衣類を長く着る,Tokyo,東京都区部,City,衣類の長期使用
Tokyo,-221.9,Other,Decarbonized Leisure and Service,Healthy Lifestyles,その他,脱炭素レジャー・サービス,アルコールとたばこを控える,Tokyo,東京都区部,City,健康的な生活
Tokyo,-113.48,Other,Decarbonized Leisure and Service,Eco Tourism,その他,脱炭素レジャー・サービス,旅行サービスをエコに,Tokyo,東京都区部,City,エコツーリズム
Tokyo,-355.38,Other,Decarbonized Leisure and Service,Community Recreation,その他,脱炭素レジャー・サービス,レジャーをアウトドアや地域で,Tokyo,東京都区部,City,コミュニティーでの休暇
Tokyo,-9.56,Food,Seasonal and Local Food,Local Food,食,季節・地元の食材,地元で採れた野菜や果物を食べる,Tokyo,東京都区部,City,地産地消
Tokyo,-42.71,Food,Seasonal and Local Food,Seasonal Food,食,季節・地元の食材,旬の野菜や果物を食べる,Tokyo,東京都区部,City,旬産旬消
Tokyo,-68.49,Food,Food Loss,Food Loss Reduction,食,フードロス,食品ロスをゼロに,Tokyo,東京都区部,City,フードロス削減
Tokyo,-72.79,Food,Protein Shift,Pollotarian Diet,食,たんぱく源の転換,食事の肉類を鶏肉のみに,Tokyo,東京都区部,City,白身肉への転換
Tokyo,-71.21,Food,Protein Shift,Pescatarian Diet,食,たんぱく源の転換,食事の肉類を魚に,Tokyo,東京都区部,City,ペスカタリアン食
Tokyo,-188.35,Food,Protein Shift,Alternative Meat,食,たんぱく源の転換,食事の肉類を代替肉に,Tokyo,東京都区部,City,代替肉製品への転換
Tokyo,-139.86,Food,Dietary Shift,Food Guide Snacks/Drinks,食,食生活の転換,菓子・アルコール・ジュースを減らす,Tokyo,東京都区部,City,健康的な食生活（菓子・飲料）
Tokyo,-121.34,Food,Dietary Shift,Food Guide Meal,食,食生活の転換,バランスの取れた食事に,Tokyo,東京都区部,City,健康的な食生活（食事）
Tokyo,-216.57,Food,Dietary Shift,Vegetarian Diet,食,食生活の転換,食事を菜食（ベジタリアン）に,Tokyo,東京都区部,City,菜食（ベジタリアン）
Tokyo,-339.29,Food,Dietary Shift,Vegan Diet,食,食生活の転換,食事を完全菜食（ヴィーガン）に,Tokyo,東京都区部,City,完全菜食（ヴィーガン）
Tokyo,-57.67,Housing,Energy Behavior,Energy Saving by Nudging,住居,エネルギー節約行動,ナッジによる省エネ,Tokyo,東京都区部,City,ナッジングによるエネルギー節約
Tokyo,-94.09,Housing,Energy Behavior,Warm/Cool Clothes,住居,エネルギー節約行動,自宅でウォーム・クールビズ,Tokyo,東京都区部,City,自宅でウォーム・クールビズ
Tokyo,-86.25,Housing,Appliances,LED Lighting,住居,効率的な住宅設備,自宅の電球をLEDに,Tokyo,東京都区部,City,LED照明
Tokyo,-89.54,Housing,Appliances,Air Conditioner,住居,効率的な住宅設備,自宅の暖房をエアコンだけに,Tokyo,東京都区部,City,エアコン
Tokyo,-154.38,Housing,Appliances,Water Heat Pump,住居,効率的な住宅設備,ヒートポンプによる温水供給,Tokyo,東京都区部,City,ヒートポンプによる温水供給
Tokyo,-213.77,Housing,Housing Sufficiency,Compact House,住居,住居の充足性,自宅をコンパクトに,Tokyo,東京都区部,City,コンパクトな住居
Tokyo,-216.59,Housing,Renewable Energy,Solar Water Heater,住居,再生可能エネルギー,自宅に太陽熱温水器を導入,Tokyo,東京都区部,City,太陽光温水供給
Tokyo,-1142.51,Housing,Renewable Energy,Renewable Grid Electricity,住居,再生可能エネルギー,自宅の電力を再エネに,Tokyo,東京都区部,City,再生可能エネルギー系統電力
Tokyo,-1182.73,Housing,Renewable Energy,Rooftop Solar PV,住居,再生可能エネルギー,自宅に太陽光パネル設置,Tokyo,東京都区部,City,屋上太陽光パネル
Tokyo,-1275.13,Housing,Renewable Energy,Rooftop Solar PV (IH),住居,再生可能エネルギー,自宅に太陽光パネル設置・調理器をIHに,Tokyo,東京都区部,City,屋上太陽光パネル（IH調理器併用）
Tokyo,-38.88,Housing,Eco House,Window Insulation,住居,エコハウス,自宅の窓を二重窓に,Tokyo,東京都区部,City,窓の断熱
Tokyo,-118.52,Housing,Eco House,Insulation Renovation,住居,エコハウス,自宅を断熱リフォーム,Tokyo,東京都区部,City,断熱リノベーション
Tokyo,-1394.19,Housing,Eco House,Nearly Zero Energy House,住居,エコハウス,自宅を準ゼロエネルギー住宅に,Tokyo,東京都区部,City,準ゼロエネルギー住宅
Tokyo,-1774.25,Housing,Eco House,Zero Energy House,住居,エコハウス,自宅をゼロエネルギー住宅に,Tokyo,東京都区部,City,ゼロエネルギー住宅
Tokyo,-2052.23,Housing,Eco House,Life Cycle Carbon Minus House,住居,エコハウス,自宅をライフサイクルカーボンマイナス住宅に,Tokyo,東京都区部,City,ライフサイクルカーボンマイナス住宅
Tokyo,-123.01,Mobility,Compact City,Living Close to Services,移動,コンパクトシティ,コンパクトな街に住む,Tokyo,東京都区部,City,コンパクトシティ
Tokyo,-122.99,Mobility,Compact City,Living Close to Workplace,移動,コンパクトシティ,自宅と職場・学校の距離を近く,Tokyo,東京都区部,City,職住近接
Tokyo,-75.16,Mobility,Micro Leisure,Local Weekend,移動,マイクロツーリズム,週末を地元で過ごす,Tokyo,東京都区部,City,地元で過ごす休日
Tokyo,-55.65,Mobility,Micro Leisure,Domestic Vacation,移動,マイクロツーリズム,休暇を国内で過ごす,Tokyo,東京都区部,City,国内で過ごす休暇
Tokyo,-116.22,Mobility,Micro Leisure,Local Vacation,移動,マイクロツーリズム,休暇を近場で過ごす,Tokyo,東京都区部,City,地元で過ごす休暇
Tokyo,-62.19,Mobility,Demand Reduction,Less Frequent Shopping,移動,移動需要削減,まとめ買いをする,Tokyo,東京都区部,City,まとめ買い
Tokyo,-125.94,Mobility,Demand Reduction,Online Homecoming Visit,移動,移動需要削減,帰省をオンラインで,Tokyo,東京都区部,City,オンライン帰省
Tokyo,-165.07,Mobility,Demand Reduction,Teleworking,移動,移動需要削減,テレワークの実施,Tokyo,東京都区部,City,テレワーク
Tokyo,-45.44,Mobility,Modal Shift,Taxi Trips,移動,移動手段転換,タクシー移動をバス・自転車に,Tokyo,東京都区部,City,タクシー移動の転換
Tokyo,-53.56,Mobility,Modal Shift,Domestic Flights,移動,移動手段転換,国内線の飛行機利用を列車に,Tokyo,東京都区部,City,国内飛行機の転換
Tokyo,-65.2,Mobility,Modal Shift,Long Distance Trips,移動,移動手段転換,長距離移動を公共交通機関で,Tokyo,東京都区部,City,長距離移動の転換
Tokyo,-96.79,Mobility,Modal Shift,Commuting Trips,移動,移動手段転換,通勤・通学を公共交通機関で,Tokyo,東京都区部,City,通勤移動の転換
Tokyo,-138.54,Mobility,Modal Shift,In-city Private Trips,移動,移動手段転換,都市内移動を公共交通機関で,Tokyo,東京都区部,City,都市内移動の転換
Tokyo,-50.3,Mobility,Vehicle Efficiency,Eco Driving,移動,自動車効率改善,エコドライブを行う,Tokyo,東京都区部,City,エコドライブ
Tokyo,-50.29,Mobility,Vehicle Efficiency,Light Vehicle,移動,自動車効率改善,マイカーを軽自動車に,Tokyo,東京都区部,City,軽自動車
Tokyo,-75.01,Mobility,Vehicle Efficiency,Non-plug-in Hybrid Vehicle,移動,自動車効率改善,マイカーをハイブリッド車に,Tokyo,東京都区部,City,ハイブリッド車
Tokyo,-112.81,Mobility,Vehicle Efficiency,Electric Vehicle,移動,自動車効率改善,マイカーを電気自動車に,Tokyo,東京都区部,City,電気自動車
Tokyo,-106.12,Mobility,Vehicle Efficiency,Plug-in Hybrid Vehicle,移動,自動車効率改善,マイカーをＰＨＥＶに,Tokyo,東京都区部,City,プラグインハイブリッド車
Tokyo,-159.86,Mobility,Vehicle Efficiency,Plug-in Hybrid Vehicle (RE),移動,自動車効率改善,マイカーをＰＨＥＶに（充電は再エネで）,Tokyo,東京都区部,City,プラグインハイブリッド車（再エネ充電）
Tokyo,-202.33,Mobility,Vehicle Efficiency,Electric Vehicle (RE),移動,自動車効率改善,マイカーを電気自動車に（充電は再エネで）,Tokyo,東京都区部,City,電気自動車（再エネ充電）
Tokyo,-85.6,Mobility,Vehicle Sharing,Carsharing,移動,自動車シェアリング,カーシェアリング,Tokyo,東京都区部,City,カーシェアリング
Tokyo,-192.4,Mobility,Vehicle Sharing,Ridesharing,移動,自動車シェアリング,ライドシェアリング,Tokyo,東京都区部,City,ライドシェアリング
Yokohama,-20.52,Other,Material Sufficiency,E-Books,その他,物質の充足性,電子書籍の利用,Yokohama,横浜市,City,電子書籍
Yokohama,-100.2,Other,Material Sufficiency,Consumables Saving,その他,物質の充足性,消耗品を節約する,Yokohama,横浜市,City,消耗品の節約
Yokohama,-31.24,Other,Durability and Repair,Furniture Longer Use,その他,長期使用と修理,家具を長く使う,Yokohama,横浜市,City,家具の長期使用
Yokohama,-41.66,Other,Durability and Repair,Accessory Longer Use,その他,長期使用と修理,装飾品を長く使う,Yokohama,横浜市,City,装飾品の長期使用
